latitude,longitude,depth,mag,magType,gap,dmin,rms,id,place,depthError,magError,magNst,year,month,time_seconds,country
29.5365,70.2972,26.87,4.5,mb,133.0,4.821,0.65,us20004064,"8 km WSW of Dajal, Pakistan",6.2,0.113,23.0,2015.0,10.0,1445560613.0,Pakistan
29.6377,70.326,11.0,5.6,mww,38.0,4.722,0.88,us10003qv5,"10 km NNW of Dajal, Pakistan",1.8,0.12743636363636365,114.67921613255595,2015.0,10.0,1445560059.0,Pakistan
32.0359,95.1051,35.05,4.4,mb,112.0,4.135,0.72,us10003qmd,"221 km WNW of Qamdo, China",6.0,0.115,22.0,2015.0,10.0,1445497867.0,China
24.7157,94.4863,63.02,4.3,mb,113.0,2.53,0.84,us10003qwy,"44 km E of Yairipok, India",8.4,0.13,17.0,2015.0,10.0,1445063379.0,India
31.9029,94.7913,10.0,4.1,mb,118.0,3.84,0.81,us10003pf8,"242 km WNW of Qamdo, China",2.0,0.136,15.0,2015.0,10.0,1444827036.0,China
28.9796,86.3729,10.0,4.5,mb,57.0,1.088,0.79,us10003n1q,"117 km ESE of Saga, China",1.8,0.066,67.0,2015.0,10.0,1444664347.0,China
24.2558,96.0264,49.02,4.5,mb,50.0,4.005,0.63,us10003mrj,"122 km W of Bhamo, Myanmar",8.0,0.09,36.0,2015.0,10.0,1444521275.0,Myanmar
27.2548,88.8009,48.22,4.3,mb,129.0,1.899,0.63,us10003mmv,"20 km ESE of Gangtok, India",7.7,0.103,27.0,2015.0,10.0,1444441725.0,India
28.8544,86.469,10.0,4.9,mb,60.0,0.942,0.96,us10003mkt,"105 km NNW of Lobujya, Nepal",1.8,0.046,149.0,2015.0,10.0,1444422596.0,Nepal
28.8999,86.3397,10.0,4.0,mb,78.0,1.025,1.0,us10003p4v,"110 km NNE of Kod?ri??, Nepal",1.9,0.139,15.0,2015.0,10.0,1444352481.0,Nepal
31.5958,76.9677,36.04,4.2,mb,148.0,3.733,0.71,us10003l2c,"8 km NE of Sundarnagar, India",6.6,0.167,10.0,2015.0,10.0,1444266261.0,India
27.8771,84.8817,34.7,4.2,mb,149.0,0.418,0.89,us10003nv4,"44 km WNW of Kirtipur, Nepal",6.2,0.216,6.0,2015.0,10.0,1444193900.0,Nepal
27.6712,85.9838,14.04,4.3,mb,110.0,0.593,0.73,us10003ntw,"32 km S of Kod?ri??, Nepal",4.8,0.1,28.0,2015.0,10.0,1444174229.0,Nepal
27.7479,86.1479,10.0,4.0,mb,133.0,0.624,0.96,us10003ntk,"30 km SE of Kod?ri??, Nepal",2.0,0.156,11.0,2015.0,10.0,1444132960.0,Nepal
24.0615,70.2017,10.0,4.3,mb,151.0,12.409,1.41,us10003kl7,"70 km S of Islamkot, Pakistan",1.9,0.189,8.0,2015.0,10.0,1444091303.0,Pakistan
31.4974,86.4956,10.0,4.5,mb,109.0,3.537,1.05,us10003nl9,"270 km NNE of Saga, China",1.9,0.097,31.0,2015.0,10.0,1444061882.0,China
27.7703,86.1587,10.0,4.3,mb,131.0,0.607,0.52,us10003nky,"28 km SE of Kod?ri??, Nepal",1.9,0.169,10.0,2015.0,10.0,1444030585.0,Nepal
27.6395,86.0343,10.0,4.5,mb,138.0,0.641,0.92,us10003kcl,"36 km SSE of Kod?ri??, Nepal",1.8,0.07,60.0,2015.0,10.0,1444030401.0,Nepal
22.5271,93.4444,42.65,4.6,mb,47.0,3.356,0.84,us10003jra,"21 km SW of Hakha, Myanmar",3.6,0.085,41.0,2015.0,10.0,1443785364.0,Myanmar
10.2513,93.803,90.34,4.3,mb,133.0,1.74,0.6,us10003n07,"194 km SE of Port Blair, India",10.0,0.111,23.0,2015.0,9.0,1443553517.0,India
30.6508,69.9845,24.83,4.3,mb,147.0,3.959,0.96,us10003iwf,"64 km W of Taunsa, Pakistan",5.5,0.133,16.0,2015.0,9.0,1443544412.0,Pakistan
27.7769,85.8162,10.0,4.4,mb,120.0,0.448,0.98,us10003ir8,"24 km SW of Kod?ri??, Nepal",1.9,0.091,35.0,2015.0,9.0,1443524082.0,Nepal
29.996,80.3737,35.0,4.6,mb,126.0,4.895,1.05,us10003iqz,"21 km NW of Dh?rchula, India",1.5,0.083,43.0,2015.0,9.0,1443518837.0,India
21.0922,94.5437,89.18,4.4,mb,171.0,3.666,0.88,us10003n0k,"35 km NW of Chauk, Myanmar",6.0,0.22,6.0,2015.0,9.0,1443491975.0,Myanmar
28.3779,69.4784,16.75,4.1,mb,179.0,6.155,0.97,us20003pez,"11 km WSW of Kashmor, Pakistan",4.9,0.146,13.0,2015.0,9.0,1443320693.0,Pakistan
23.1474,94.5161,90.41,4.1,mb,103.0,2.69,0.89,us20003p7w,"56 km SSE of Mawlaik, Myanmar",4.9,0.114,24.0,2015.0,9.0,1443212918.0,Myanmar
26.5308,91.6928,48.82,4.4,mb,118.0,0.971,1.07,us20003p4y,"11 km NE of Rangia, India",7.0,0.103,27.0,2015.0,9.0,1443200261.0,India
13.0849,92.4507,28.2,4.4,mb,114.0,1.449,0.51,us10003ldq,"155 km N of Bamboo Flat, India",6.2,0.139,15.0,2015.0,9.0,1442983892.0,India
22.9503,94.4498,82.76,4.7,mb,34.0,2.604,0.81,us20003mvp,"76 km S of Mawlaik, Myanmar",5.0,0.064,74.0,2015.0,9.0,1442927960.0,Myanmar
12.1895,95.0107,28.09,4.7,mb,99.0,2.281,1.3,us10003lcs,"253 km ENE of Port Blair, India",5.6,0.099,31.0,2015.0,9.0,1442914426.0,India
27.6915,85.0633,10.0,4.4,mb,96.0,0.215,1.03,us20003ms7,"21 km W of Kirtipur, Nepal",1.8,0.098,30.0,2015.0,9.0,1442903565.0,Nepal
23.3233,93.9401,80.2,4.4,mb,92.0,2.212,0.51,us10003jin,"52 km NNE of Falam, Myanmar",8.5,0.111,23.0,2015.0,9.0,1442611005.0,Myanmar
23.6991,93.8603,64.09,4.0,mb,167.0,2.604,1.18,us10003jik,"55 km W of Mawlaik, Myanmar",9.9,0.134,15.0,2015.0,9.0,1442607919.0,Myanmar
24.5969,94.6668,80.13,4.7,mb,32.0,2.725,0.86,us20003kra,"61 km E of W?ngjing, India",6.2,0.059,88.0,2015.0,9.0,1442514857.0,India
27.5875,86.1894,7.48,4.2,mb,142.0,0.663,0.59,us10003isb,"47 km SSE of Kod?ri??, Nepal",4.9,0.199,7.0,2015.0,9.0,1442415132.0,Nepal
35.3339,78.5062,10.0,4.9,mb,77.0,4.639,0.8,us20003jxe,"154 km NNE of Leh, India",1.8,0.059,89.0,2015.0,9.0,1442401808.0,India
35.3587,78.4343,10.0,4.6,mb,77.0,4.593,0.75,us20003juf,"153 km NNE of Leh, India",1.9,0.08,47.0,2015.0,9.0,1442356711.0,India
22.9668,96.0216,35.0,4.2,mb,150.0,4.06,1.1,us20003nyk,"50 km W of Mogok, Myanmar",2.0,0.176,9.0,2015.0,9.0,1442159009.0,Myanmar
31.6437,87.7942,14.92,4.2,mb,90.0,3.461,1.18,us20003np7,"285 km NNW of Rikaze, China",5.6,0.124,20.0,2015.0,9.0,1442050828.0,China
26.0549,89.5568,18.5,4.0,mb,191.0,2.128,0.88,us20003n08,"13 km SE of D?nh?ta, India",6.1,0.134,15.0,2015.0,9.0,1442015819.0,India
33.424,93.9252,10.0,4.3,mb,78.0,4.411,1.15,us20003leh,"278 km NE of Nagqu, China",1.9,0.16,11.0,2015.0,9.0,1441703272.0,China
26.1923,92.8261,47.23,4.2,mb,70.0,1.073,0.83,us20003kq2,"21 km N of Hoj?i, India",10.7,0.153,12.0,2015.0,9.0,1441431543.0,India
24.5826,94.8224,43.17,4.5,mb,113.0,2.862,0.54,us20003g4d,"76 km E of W?ngjing, India",6.9,0.091,35.0,2015.0,9.0,1441313363.0,India
27.3767,75.4937,14.2,4.0,mb,101.0,6.541,0.76,us20003g1d,"7 km W of R?ngas, India",6.7,0.156,11.0,2015.0,9.0,1441303067.0,India
8.7191,92.4425,30.78,4.4,mb,119.0,8.965,0.5,us20003jmt,"Nicobar Islands, India region",5.6,0.112,23.0,2015.0,9.0,1441191123.0,India region
27.6836,86.2819,16.02,4.1,mb,166.0,0.543,0.78,us20003fjs,"44 km WSW of Namche Bazar, Nepal",5.4,0.12,19.0,2015.0,9.0,1441148800.0,Nepal
23.1486,94.8938,59.66,4.1,mb,146.0,3.034,0.63,us20003ita,"74 km SE of Mawlaik, Myanmar",4.7,0.198,7.0,2015.0,8.0,1440985974.0,Myanmar
27.6519,85.6673,10.0,4.5,mb,83.0,0.317,0.67,us1000365l,"12 km ENE of Dhulikhel, Nepal",1.8,0.06,81.0,2015.0,8.0,1440940654.0,Nepal
24.8239,95.143,113.11,4.1,mb,94.0,3.068,0.82,us20003htp,"111 km E of Yairipok, India",5.0,0.112,22.0,2015.0,8.0,1440865876.0,India
13.8085,92.9054,28.8,4.2,mb,141.0,2.145,1.01,us20003htb,"234 km N of Bamboo Flat, India",6.4,0.158,11.0,2015.0,8.0,1440813917.0,India
25.432,89.5164,13.7,4.2,mb,170.0,2.118,0.72,us100035vn,"20 km SW of Chilm?ri, Bangladesh",5.8,0.121,19.0,2015.0,8.0,1440789718.0,Bangladesh
29.6875,95.8334,27.31,4.3,mb,112.0,4.094,0.93,us20003hjx,"186 km NNE of P?sigh?t, India",5.2,0.096,31.0,2015.0,8.0,1440612305.0,India
28.3466,87.2202,10.53,4.0,mb,92.0,0.528,0.9,us20003ha9,"59 km NE of Lobujya, Nepal",5.7,0.113,21.0,2015.0,8.0,1440399224.0,Nepal
27.8355,86.0795,10.0,5.0,mb,51.0,0.659,0.63,us100034be,"18 km SE of Kod?ri??, Nepal",1.7,0.044,166.0,2015.0,8.0,1440320525.0,Nepal
26.0142,90.2598,42.95,3.9,mb,130.0,1.506,0.72,us100033t5,"4 km WSW of Lakhipur, India",18.7,0.148,12.0,2015.0,8.0,1440098474.0,India
35.2373,72.0198,72.03,4.0,mb,108.0,1.889,1.23,us1000331q,"13 km ENE of Upper Dir, Pakistan",11.9,0.172,9.0,2015.0,8.0,1439857430.0,Pakistan
27.9066,86.1322,10.44,4.2,mb,62.0,0.603,0.7,us1000330x,"18 km ESE of Kod?ri??, Nepal",5.0,0.09,34.0,2015.0,8.0,1439850237.0,Nepal
13.257,93.6061,110.3,4.5,mb,61.0,1.8,0.72,us100032qj,"197 km NNE of Bamboo Flat, India",8.0,0.089,37.0,2015.0,8.0,1439760931.0,India
18.3756,95.7085,10.0,4.5,mb,66.0,2.33,0.83,us20003fd9,"24 km ESE of Paungde, Myanmar",1.9,0.132,23.0,2015.0,8.0,1439713456.0,Myanmar
27.7023,85.9473,10.0,4.7,mb,75.0,0.56,0.86,us100032lr,"28 km S of Kod?ri??, Nepal",1.7,0.052,111.0,2015.0,8.0,1439662299.0,Nepal
27.3759,87.8566,10.0,4.4,mb,129.0,1.093,0.75,us100032ju,"40 km WNW of Gyalshing, India",1.9,0.088,37.0,2015.0,8.0,1439617340.0,India
34.6642,73.3111,29.17,4.5,mb,82.0,1.011,0.92,us1000329w,"26 km NNE of Baffa, Pakistan",5.7,0.128,18.0,2015.0,8.0,1439560110.0,Pakistan
27.5691,86.086,10.0,4.6,mb,144.0,0.698,1.04,us100036bf,"45 km SSE of Kod?ri??, Nepal",2.0,0.182,9.0,2015.0,8.0,1439557346.0,Nepal
33.8258,89.0539,10.0,4.3,mb,81.0,4.473,0.91,us100036b4,western Xizang,1.9,0.116,21.0,2015.0,8.0,1439525900.0,western Xizang
30.4022,94.8054,32.63,4.1,mb,62.0,3.264,0.83,us100035t7,"211 km NNE of Shi Yomi, India",3.6,0.103,26.0,2015.0,8.0,1439481118.0,India
30.3165,94.9074,32.77,4.2,mb,112.0,3.335,1.15,us100031yv,"204 km NNE of Shi Yomi, India",6.4,0.167,10.0,2015.0,8.0,1439477773.0,India
30.3746,94.8333,38.31,4.7,mb,74.0,3.282,0.82,us100031ss,"209 km NNE of Shi Yomi, India",8.5,0.078,50.0,2015.0,8.0,1439431231.0,India
24.6339,94.8588,42.8,4.5,mb,88.0,2.876,0.58,us100031bx,"80 km E of W?ngjing, India",4.1,0.083,43.0,2015.0,8.0,1439347491.0,India
30.3421,94.8676,35.0,4.9,mb,43.0,3.305,0.83,us10003181,"206 km NNE of Shi Yomi, India",1.9,0.053,110.0,2015.0,8.0,1439320393.0,India
27.6651,85.3301,2.64,3.7,mb,167.0,0.027,0.13,us1000311d,"2 km SE of P?tan, Nepal",6.8,0.252,4.0,2015.0,8.0,1439269060.0,Nepal
18.4281,95.9666,21.22,4.5,mb,68.0,2.086,1.07,us100030uk,"49 km E of Paungde, Myanmar",4.9,0.099,30.0,2015.0,8.0,1439226325.0,Myanmar
28.2257,84.8043,10.0,4.2,mb,139.0,0.682,1.08,us100030nd,"70 km NNE of Bharatpur, Nepal",1.9,0.096,30.0,2015.0,8.0,1439159426.0,Nepal
30.3637,95.0135,34.91,4.5,mb,97.0,3.433,0.71,us1000304b,"212 km NNE of Shi Yomi, India",4.8,0.164,11.0,2015.0,8.0,1438955563.0,India
30.3652,80.3368,10.0,4.1,mb,176.0,5.097,0.73,us10002y84,"60 km NNW of Dh?rchula, India",1.9,0.145,13.0,2015.0,8.0,1438802156.0,India
34.3883,70.1713,50.3,4.2,mb,110.0,0.944,1.24,us10002xzk,"26 km W of Jal?l?b?d, Afghanistan",8.0,0.103,26.0,2015.0,8.0,1438726705.0,Afghanistan
11.7006,92.3479,30.39,4.7,mb,96.0,0.39,0.83,us10002xlp,"40 km W of Bamboo Flat, India",5.1,0.061,81.0,2015.0,8.0,1438634868.0,India
30.3228,94.9657,33.4,4.1,mb,58.0,3.386,0.59,us100033wr,"206 km NNE of Shi Yomi, India",7.0,0.099,28.0,2015.0,8.0,1438563325.0,India
30.3447,94.9251,31.19,4.8,mb,45.0,3.355,0.5,us10002x9a,"208 km NNE of Shi Yomi, India",5.4,0.05,122.0,2015.0,8.0,1438495084.0,India
28.7475,87.6636,34.28,4.4,mb,88.0,2.314,0.77,us10002x46,"121 km NE of Lobujya, Nepal",5.0,0.067,67.0,2015.0,8.0,1438431268.0,Nepal
28.532,85.6808,10.0,4.0,mb,118.0,0.877,1.81,us10002x1k,"68 km NNW of Kod?ri??, Nepal",2.0,0.232,6.0,2015.0,8.0,1438393062.0,Nepal
30.2889,95.0443,35.64,4.5,mb,113.0,3.447,1.02,us10002wt8,"205 km NNE of Shi Yomi, India",7.4,0.093,34.0,2015.0,7.0,1438326036.0,India
30.3779,94.8784,10.49,4.9,mb,45.0,3.321,0.61,us10002wse,"210 km NNE of Shi Yomi, India",1.9,0.052,117.0,2015.0,7.0,1438312697.0,India
13.1078,92.4848,30.23,4.2,mb,117.0,8.18,0.98,us100032vy,"157 km N of Bamboo Flat, India",4.8,0.176,9.0,2015.0,7.0,1438118947.0,India
30.3325,94.8379,32.15,4.9,mb,51.0,3.278,0.69,us200030ru,"204 km NNE of Shi Yomi, India",5.1,0.054,106.0,2015.0,7.0,1438076450.0,India
27.3538,91.184,32.22,4.4,mb,104.0,1.879,0.71,us200030c1,"10 km NNW of Mongar, Bhutan",5.1,0.083,42.0,2015.0,7.0,1437982421.0,Bhutan
33.3021,73.3002,39.11,4.6,mb,162.0,0.348,1.24,us20002zza,"5 km N of Gujar Khan, Pakistan",7.1,0.122,20.0,2015.0,7.0,1437773407.0,Pakistan
33.8564,73.1926,17.03,5.1,mwr,28.0,0.214,1.13,us20002zz3,"19 km WSW of Murree, Pakistan",3.9,0.054,33.0,2015.0,7.0,1437771594.0,Pakistan
30.3434,94.8889,10.0,4.7,mb,76.0,3.324,0.43,us20002zd2,"207 km NNE of Shi Yomi, India",1.9,0.06,84.0,2015.0,7.0,1437602435.0,India
27.7012,85.2824,14.54,3.9,mb,233.0,0.031,0.43,us20002z9c,"2 km N of Kirtipur, Nepal",7.8,0.255,4.0,2015.0,7.0,1437582587.0,Nepal
33.1185,86.8138,43.72,4.1,mb,109.0,5.018,1.38,us20002z3a,western Xizang,6.5,0.12,19.0,2015.0,7.0,1437521705.0,western Xizang
30.3416,94.8353,33.88,4.7,mb,60.0,3.278,0.72,us20002yw5,"205 km NNE of Shi Yomi, India",5.5,0.061,83.0,2015.0,7.0,1437491420.0,India
24.0249,93.694,59.71,4.2,mb,174.0,2.268,0.29,us1000312b,"34 km S of Chur?ch?ndpur, India",5.2,0.175,9.0,2015.0,7.0,1437466897.0,India
30.3099,95.047,40.39,4.1,mb,113.0,3.453,0.79,us20002yte,"207 km NNE of Shi Yomi, India",7.8,0.106,24.0,2015.0,7.0,1437452378.0,India
19.0777,96.2302,9.49,5.0,mb,31.0,1.654,0.46,us20002ysq,"26 km NW of Taungoo, Myanmar",3.6,0.047,143.0,2015.0,7.0,1437442027.0,Myanmar
30.3218,94.9308,33.65,4.9,mb,49.0,3.356,0.86,us20002ynu,"205 km NNE of Shi Yomi, India",4.9,0.052,116.0,2015.0,7.0,1437406124.0,India
30.4476,79.1538,10.0,4.4,mb,97.0,5.929,0.58,us20002ygc,"24 km NE of Rudrapray?g, India",1.9,0.09,36.0,2015.0,7.0,1437263288.0,India
30.3823,94.944,35.94,4.1,mb,116.0,3.378,0.6,us1000306t,"212 km NNE of Shi Yomi, India",7.7,0.097,29.0,2015.0,7.0,1437210639.0,India
30.4,94.8689,10.0,5.1,mb,45.0,3.317,0.58,us20002ybg,"212 km NNE of Shi Yomi, India",1.7,0.063,82.0,2015.0,7.0,1437198086.0,India
32.7191,83.3035,10.0,4.2,mb,144.0,7.343,0.78,us10002ztt,western Xizang,1.9,0.263,4.0,2015.0,7.0,1437106899.0,western Xizang
34.3654,73.738,25.36,4.5,mb,116.0,0.812,1.37,us20002xcp,"24 km E of Muzaffar?b?d, Pakistan",6.3,0.18,9.0,2015.0,7.0,1436852775.0,Pakistan
26.4644,96.5118,101.35,4.5,mb,102.0,4.283,0.35,us20002x3y,"41 km NW of Sarupathar, India",9.1,0.091,35.0,2015.0,7.0,1436785383.0,India
27.7297,86.0836,10.0,4.2,mb,101.0,0.681,0.56,us20002wnl,"28 km SSE of Kod?ri??, Nepal",1.9,0.087,37.0,2015.0,7.0,1436562781.0,Nepal
26.6628,90.5991,19.67,4.3,mb,162.0,1.571,0.87,us20002wjm,"20 km N of Bongaigaon, India",2.0,0.109,24.0,2015.0,7.0,1436532803.0,India
27.4318,94.1447,14.66,4.1,mb,141.0,3.487,0.86,us200031b2,"22 km N of North Lakhimpur, India",4.9,0.117,20.0,2015.0,7.0,1436493194.0,India
32.8153,81.9042,16.44,4.0,mb,150.0,7.283,0.74,us200031az,"287 km NNE of Burang, China",6.3,0.211,6.0,2015.0,7.0,1436486948.0,China
34.6941,74.1123,63.07,4.2,mb,87.0,1.254,0.74,us20002w84,"55 km NW of Sopur, India",8.4,0.152,12.0,2015.0,7.0,1436412601.0,India
29.6068,81.733,10.0,4.2,mb,146.0,3.67,1.24,us200030f8,"57 km NW of Jumla, Nepal",1.9,0.118,20.0,2015.0,7.0,1436261501.0,Nepal
27.9368,85.6886,10.0,4.2,mb,103.0,0.398,0.42,us20002vji,"26 km W of Kod?ri??, Nepal",1.9,0.141,14.0,2015.0,7.0,1436196547.0,Nepal
24.7918,95.3332,131.72,4.4,mb,74.0,3.243,0.83,us20002z7t,"128 km SE of Phek, India",7.8,0.105,26.0,2015.0,7.0,1436051300.0,India
12.9416,93.2393,48.47,4.5,mb,129.0,1.366,0.64,us20002z7w,"148 km NNE of Bamboo Flat, India",10.2,0.221,8.0,2015.0,7.0,1436035296.0,India
27.7236,84.9064,3.36,4.5,mb,93.0,0.362,0.86,us10002nbj,"34 km NNW of Hetauda, Nepal",4.2,0.065,69.0,2015.0,7.0,1435953847.0,Nepal
23.7112,94.6007,81.49,4.0,mb,106.0,2.91,0.87,us20002yxw,"21 km ENE of Mawlaik, Myanmar",11.8,0.163,12.0,2015.0,7.0,1435942882.0,Myanmar
11.4234,95.032,8.71,5.5,mww,30.0,2.254,0.76,us10002n5q,"250 km E of Port Blair, India",3.0,0.12240000000000004,92.78391135696307,2015.0,7.0,1435893395.0,India
11.4867,94.9322,10.0,4.8,mb,55.0,2.15,0.93,us10002n5i,"239 km E of Port Blair, India",1.7,0.064,83.0,2015.0,7.0,1435890032.0,India
13.1543,93.2895,50.79,4.8,mb,64.0,1.582,0.56,us10002n4u,"172 km NNE of Bamboo Flat, India",7.5,0.06,86.0,2015.0,7.0,1435883865.0,India
34.4513,73.7102,10.0,5.3,mb,40.0,0.878,1.05,us10002mzg,"23 km ENE of Muzaffar?b?d, Pakistan",1.8,0.06,92.0,2015.0,7.0,1435821504.0,Pakistan
27.9835,85.5714,10.0,4.2,mb,59.0,0.352,0.9,us10002mxq,"30 km N of Nagarkot, Nepal",1.9,0.087,37.0,2015.0,7.0,1435802171.0,Nepal
27.2728,91.2869,35.46,4.5,mb,133.0,1.774,0.76,us20002xqe,"4 km E of Mongar, Bhutan",8.1,0.093,34.0,2015.0,7.0,1435718560.0,Bhutan
11.1788,94.7854,45.33,4.5,mb,144.0,2.057,0.69,us20002xmm,"228 km ESE of Port Blair, India",9.5,0.163,11.0,2015.0,6.0,1435679287.0,India
26.0436,90.7596,42.34,4.0,mb,141.0,1.096,1.17,us20002xmg,"19 km SE of Go?lp?ra, India",11.3,0.183,9.0,2015.0,6.0,1435670157.0,India
27.4724,85.7525,10.0,4.3,mb,141.0,0.455,0.91,us10002mfm,"26 km ESE of Panauti, Nepal",1.9,0.09,35.0,2015.0,6.0,1435614383.0,Nepal
28.003,85.6279,10.0,4.0,mb,91.0,0.4,1.05,us10002mfa,"32 km W of Kod?ri??, Nepal",1.9,0.108,23.0,2015.0,6.0,1435599763.0,Nepal
28.0316,86.056,10.0,4.7,mb,94.0,0.728,1.26,us10002m90,"12 km NE of Kod?ri??, Nepal",1.9,0.062,78.0,2015.0,6.0,1435535835.0,Nepal
26.6384,90.41,26.0,5.1,mwb,36.0,1.682,0.99,us10002m67,"18 km N of B?sugaon, India",1.8,0.083,14.0,2015.0,6.0,1435453528.0,India
27.8139,85.3302,10.0,3.7,mb,121.0,0.101,1.29,us10002lnq,"12 km N of Kathmandu, Nepal",2.0,0.178,8.0,2015.0,6.0,1435245739.0,Nepal
27.5413,85.9898,10.0,4.3,mb,156.0,0.622,0.25,us20002w0e,"45 km ESE of Dhulikhel, Nepal",2.0,0.202,7.0,2015.0,6.0,1434958471.0,Nepal
27.8059,86.0295,10.0,4.1,mb,129.0,0.639,0.57,us10002np2,"18 km SSE of Kod?ri??, Nepal",1.9,0.145,13.0,2015.0,6.0,1434894107.0,Nepal
32.69,83.238,10.0,4.3,mb,138.0,8.413,0.62,us10002kme,western Xizang,1.8,0.126,18.0,2015.0,6.0,1434859366.0,western Xizang
28.5523,82.6319,10.0,4.7,mb,92.0,2.513,0.61,us10002khh,"41 km NNE of Besisahar, Nepal",1.8,0.056,97.0,2015.0,6.0,1434802985.0,Nepal
28.3717,69.4654,17.1,4.1,mb,125.0,6.16,1.04,us10002jyr,"13 km WSW of Kashmor, Pakistan",5.1,0.166,10.0,2015.0,6.0,1434626890.0,Pakistan
28.2774,85.8766,10.0,4.3,mb,72.0,0.75,0.97,us20002qjl,"35 km NNW of Kod?ri??, Nepal",1.9,0.078,47.0,2015.0,6.0,1434507314.0,Nepal
27.9426,85.4981,10.0,4.3,mb,77.0,0.28,1.34,us20002qj4,"25 km N of Nagarkot, Nepal",1.8,0.084,40.0,2015.0,6.0,1434500999.0,Nepal
27.7381,85.2944,5.7,4.0,mb,129.0,0.031,1.0,us20002qj3,"4 km NNW of Kathmandu, Nepal",7.8,0.183,8.0,2015.0,6.0,1434500000.0,Nepal
22.0838,94.1411,75.37,4.3,mb,101.0,2.386,0.35,us10002lym,"82 km SE of Hakha, Myanmar",7.6,0.16,11.0,2015.0,6.0,1434404360.0,Myanmar
9.7304,93.3507,58.68,4.3,mb,121.0,10.229,0.98,us10002lyg,"224 km SSE of Port Blair, India",7.7,0.133,16.0,2015.0,6.0,1434395426.0,India
35.1606,69.9989,123.25,4.1,mb,114.0,1.0,0.84,us20002ptg,"46 km NE of Tag?b, Afghanistan",9.5,0.368,2.0,2015.0,6.0,1434325874.0,Afghanistan
28.1763,85.7529,10.0,4.1,mb,94.0,0.602,0.57,us10002lx6,"31 km NW of Kod?ri??, Nepal",1.4,0.127,19.0,2015.0,6.0,1434268066.0,Nepal
27.6326,86.0709,10.0,4.8,mb,40.0,0.674,0.68,us20002pk4,"38 km SSE of Kod?ri??, Nepal",1.9,0.057,94.0,2015.0,6.0,1434158310.0,Nepal
14.0119,93.5776,48.57,5.2,mb,37.0,2.479,1.13,us20002pfu,"272 km NNE of Bamboo Flat, India",2.6,0.046,153.0,2015.0,6.0,1434133770.0,India
27.7705,86.0379,10.0,4.0,mb,140.0,0.642,0.78,us10002ld5,"22 km SSE of Kod?ri??, Nepal",2.0,0.231,8.0,2015.0,6.0,1434083650.0,Nepal
22.8401,94.7168,97.79,4.2,mb,146.0,2.842,0.74,us10002ld2,"91 km NNW of Monywa, Myanmar",9.1,0.146,13.0,2015.0,6.0,1434068659.0,Myanmar
28.115,84.6937,10.32,4.4,mb,96.0,0.681,1.06,us20002p53,"54 km NNE of Bharatpur, Nepal",4.5,0.075,51.0,2015.0,6.0,1434051426.0,Nepal
27.8321,85.5836,24.49,4.8,mb,76.0,0.265,0.61,us20002p1y,"14 km NNE of Nagarkot, Nepal",1.4,0.052,114.0,2015.0,6.0,1434039140.0,Nepal
7.8563,94.1797,10.0,4.4,mb,93.0,3.791,0.78,us10002l61,"251 km NNW of Sabang, Indonesia",1.9,0.149,13.0,2015.0,6.0,1434004135.0,Indonesia
27.8955,85.7959,10.0,4.2,mb,135.0,0.462,0.7,us10002l5z,"17 km WSW of Kod?ri??, Nepal",1.5,0.118,20.0,2015.0,6.0,1433996266.0,Nepal
19.0767,94.8369,62.42,4.2,mb,114.0,2.964,0.6,us20002qqc,"45 km SW of Thayetmyo, Myanmar",7.4,0.186,8.0,2015.0,6.0,1433706449.0,Myanmar
27.9734,85.5328,10.0,4.2,mb,70.0,5.201,0.71,us20002qpy,"28 km N of Nagarkot, Nepal",1.9,0.128,17.0,2015.0,6.0,1433654265.0,Nepal
34.711,91.4559,25.29,4.0,mb,69.0,5.001,0.56,us20002lxe,"Southern Qinghai, China",5.2,0.164,10.0,2015.0,6.0,1433389662.0,China
28.011,86.0953,10.0,4.0,mb,114.0,0.751,1.46,us20002pdj,"14 km ENE of Kod?ri??, Nepal",1.9,0.172,14.0,2015.0,6.0,1433317957.0,Nepal
26.2683,95.7989,114.83,4.3,mb,148.0,3.618,0.46,us20002pay,"86 km SSE of Khonsa, India",10.4,0.16,11.0,2015.0,6.0,1433142728.0,India
33.1388,71.4176,37.52,4.5,mb,118.0,1.63,1.05,us20002ku4,"23 km NNW of Kalabagh, Pakistan",7.4,0.136,16.0,2015.0,5.0,1433091350.0,Pakistan
30.1426,69.8306,39.32,4.4,mb,100.0,4.435,0.99,us20002ktn,"40 km NE of Barkhan, Pakistan",7.1,0.082,43.0,2015.0,5.0,1433076511.0,Pakistan
27.8802,84.9263,10.0,4.3,mb,132.0,0.383,1.34,us20002knv,"41 km WNW of Kirtipur, Nepal",1.9,0.088,36.0,2015.0,5.0,1433003299.0,Nepal
34.5823,90.9881,10.0,4.8,mb,72.0,4.866,0.66,us20002kg5,"Southern Qinghai, China",1.8,0.047,136.0,2015.0,5.0,1432944285.0,China
27.9798,84.7819,10.0,4.8,mb,41.0,0.542,0.91,us20002kau,"47 km NE of Bharatpur, Nepal",1.6,0.052,112.0,2015.0,5.0,1432893600.0,Nepal
28.0923,84.6435,10.0,4.0,mb,177.0,0.705,0.52,us20002mzl,"50 km NNE of Bharatpur, Nepal",2.0,0.211,6.0,2015.0,5.0,1432856152.0,Nepal
